#Path C:\MINIGUI\UTILS\FUNCLIST
#Title MiniGUI Source
   GETSYSCOLOR                	HB_FUNC             	
   WINVERSION                 	HB_FUNC             	
   ISWINXPORLATER             	HB_FUNC             	
   ISVISTAORLATER             	HB_FUNC             	
   ISEXE64                    	HB_FUNC             	
   GETDLLVERSION              	HB_FUNC             	
   SELECTOBJECT               	HB_FUNC             	
   FILLRECT                   	HB_FUNC             	
   EMPTYWORKINGSET            	HB_FUNC             	
   CLEANPROGRAMMEMORY         	HB_FUNC             	
   GETCOMPACTPATH             	HB_FUNC             	
   GETSHORTPATHNAME           	HB_FUNC             	
   DRAWTEXT                   	HB_FUNC             	
   GETTEXTMETRIC              	HB_FUNC             	
   _GETCLIENTRECT             	HB_FUNC             	
   ISOEMTEXT                  	HB_FUNC             	
   GETOBJECTTYPE              	HB_FUNC             	
   DRAGACCEPTFILES            	HB_FUNC             	
   DRAGQUERYFILES             	HB_FUNC             	
   DRAGFINISH                 	HB_FUNC             	
h_windows.prg                 	                    	
   _DefineWindow              	Function            	
   _DefineModalWindow         	Function            	
   _DefineSplitChildWindow    	Function            	
   _SetThisFormInfo           	Function            	
   _SetWindowSizePos          	Function            	
   GetFormIndex               	Function            	
   _SetNotifyIconName         	Function            	
   _SetNotifyIconTooltip      	Function            	
   _DefineSplitBox            	Function            	
   _EndSplitBox               	Function            	
   _EndSplitChildWindow       	Function            	
   _EndPanelWindow            	Function            	
   _EndWindow                 	Function            	
   _InputBoxAdjust            	Static  Procedure   	
   _SetWindowRgn              	Function            	
   _SetPolyWindowRgn          	Function            	
   _ActivateWindow            	Function            	
   _ActivateAllWindows        	Function            	
   _RefreshDataControls       	Procedure           	
   _SetActivationFlag         	Procedure           	
   _ProcessInitProcedure      	Procedure           	
   _SetFocusedSplitChild      	Function            	
   _SetActivationFocus        	Procedure           	
   _GenActivateId             	Static  Function    	
   _hmg_OnHideFocusManagement 	Procedure           	
   _DoControlEventProcedure   	Function            	
   _DoWindowEventProcedure    	Function            	
   _GetGridCellData           	Function            	
   IsThemed                   	Function            	
   IsAppXPThemed              	Function            	
   IsXPThemeActive            	Function            	
   VirtualChildControlFocusPro	Procedure           	
   NoQuote                    	Static  Function    	
   _IsWindowActive            	Function            	
   _IsWindowDefined           	Function            	
   GetWindowType              	Function            	
   GetFormName                	Function            	
   GetFormToolTipHandle       	Function            	
   GetFormHandle              	Function            	
   ReleaseAllWindows          	Function            	
   _ReleaseWindow             	Function            	
   _ShowWindow                	Function            	
   _HideWindow                	Function            	
   _CenterWindow              	Function            	
   _SetCenterWindowStyle      	Function            	
   _IsChildOfActiveWindow     	Function            	
   _GetParent                 	Static  Function    	
   GetParentFormName          	Function            	
   StopWindowEventProcedure   	Function            	
   StopControlEventProcedure  	Function            	
   GetLastActiveFormIndex     	Function            	
   GetLastActiveControlIndex  	Function            	
   MsgDebug                   	Function            	
   WaitWindow                 	Procedure           	
   EfeitoLabel                	Static  Procedure   	
c_windows.c                   	                    	
   GETGLOBALLISTENER          	HB_FUNC             	
   SETGLOBALLISTENER          	HB_FUNC             	
   RESETGLOBALLISTENER        	HB_FUNC             	
   APPEVENTS                  	HB_FUNC             	
   APPEVENTSREMOVE            	HB_FUNC             	
   APPEVENTSUPDATE            	HB_FUNC             	
   ENUMAPPEVENTS              	HB_FUNC             	
   GETAPPEVENTSINFO           	HB_FUNC             	
   WINEVENTS                  	HB_FUNC             	
   WINEVENTSREMOVE            	HB_FUNC             	
   WINEVENTSUPDATE            	HB_FUNC             	
   ENUMWINEVENTS              	HB_FUNC             	
   GETWINEVENTSINFO           	HB_FUNC             	
   INITMESSAGEONLYWINDOW      	HB_FUNC             	
   INITDUMMY                  	HB_FUNC             	
   INITWINDOW                 	HB_FUNC             	
   INITMODALWINDOW            	HB_FUNC             	
   INITSPLITCHILDWINDOW       	HB_FUNC             	
   INITSPLITBOX               	HB_FUNC             	
   REGISTERWINDOW             	HB_FUNC             	
   REGISTERSPLITCHILDWINDOW   	HB_FUNC             	
   UNREGISTERWINDOW           	HB_FUNC             	
   MSC_VER                    	HB_FUNC             	
c_windowsAPI.c                	                    	
   DOMESSAGELOOP              	HB_FUNC             	
   DOEVENTS                   	HB_FUNC             	
   EXITPROCESS                	HB_FUNC             	
   SHOWWINDOW                 	HB_FUNC             	
   GETACTIVEWINDOW            	HB_FUNC             	
   SETACTIVEWINDOW            	HB_FUNC             	
   POSTQUITMESSAGE            	HB_FUNC             	
   DESTROYWINDOW              	HB_FUNC             	
   ISWINDOWVISIBLE            	HB_FUNC             	
   ISWINDOWENABLED            	HB_FUNC             	
   ENABLEWINDOW               	HB_FUNC             	
   DISABLEWINDOW              	HB_FUNC             	
   SETFOREGROUNDWINDOW        	HB_FUNC             	
   BRINGWINDOWTOTOP           	HB_FUNC             	
   GETFOREGROUNDWINDOW        	HB_FUNC             	
   SETWINDOWTEXT              	HB_FUNC             	
   SETWINDOWTEXTW             	HB_FUNC             	
   SETWINDOWBACKGROUND        	HB_FUNC             	
   SETWINDOWPOS               	HB_FUNC             	
   ANIMATEWINDOW              	HB_FUNC             	
   FLASHWINDOWEX              	HB_FUNC             	
   SETLAYEREDWINDOWATTRIBUTES 	HB_FUNC             	
   C_CENTER                   	HB_FUNC             	
   GETWINDOWTEXT              	HB_FUNC             	
   SENDMESSAGE                	HB_FUNC             	
   SENDMESSAGESTRING          	HB_FUNC             	
   GETNOTIFYCODE              	HB_FUNC             	
   GETNOTIFYID                	HB_FUNC             	
   GETHWNDFROM                	HB_FUNC             	
   GETDRAWITEMHANDLE          	HB_FUNC             	
   GETFOCUS                   	HB_FUNC             	
   GETGRIDCOLUMN              	HB_FUNC             	
   GETGRIDVKEY                	HB_FUNC             	
   MOVEWINDOW                 	HB_FUNC             	
   GETWINDOWRECT              	HB_FUNC             	
   GETSYSTEMMETRICS           	HB_FUNC             	
   GETTASKBARHEIGHT           	HB_FUNC             	
   SHOWNOTIFYICON             	HB_FUNC             	
   GETCURSORPOS               	HB_FUNC             	
   SCREENTOCLIENT             	HB_FUNC             	
   LOADTRAYICON               	HB_FUNC             	
   CHANGENOTIFYICON           	HB_FUNC             	
   GETITEMPOS                 	HB_FUNC             	
   SETSCROLLRANGE             	HB_FUNC             	
   GETSCROLLPOS               	HB_FUNC             	
   GETWINDOWSTATE             	HB_FUNC             	
   REDRAWWINDOWCONTROLRECT    	HB_FUNC             	
   ADDSPLITBOXITEM            	HB_FUNC             	
   C_SETWINDOWRGN             	HB_FUNC             	
   C_SETPOLYWINDOWRGN         	HB_FUNC             	
   GETHELPDATA                	HB_FUNC             	
   GETMSKTEXTMESSAGE          	HB_FUNC             	
   GETMSKTEXTWPARAM           	HB_FUNC             	
   GETMSKTEXTLPARAM           	HB_FUNC             	
   GETWINDOW                  	HB_FUNC             	
   GETGRIDOLDSTATE            	HB_FUNC             	
   GETGRIDNEWSTATE            	HB_FUNC             	
   GETGRIDDISPINFOINDEX       	HB_FUNC             	
   SETGRIDQUERYDATA           	HB_FUNC             	
   SETGRIDQUERYIMAGE          	HB_FUNC             	
   FINDWINDOWEX               	HB_FUNC             	
   GETDS                      	HB_FUNC             	
   GETRC                      	HB_FUNC             	
   SETBCFC                    	HB_FUNC             	
   SETBRCCD                   	HB_FUNC             	
   GETTABBEDCONTROLBRUSH      	HB_FUNC             	
   GETTABBRUSH                	HB_FUNC             	
   INITMINMAXINFO             	HB_FUNC             	
   SETMINMAXINFO              	HB_FUNC             	
   ISWINDOWHANDLE             	HB_FUNC             	
   GETWINDOWBRUSH             	HB_FUNC             	
   SETWINDOWBRUSH             	HB_FUNC             	
   CREATEHATCHBRUSH           	HB_FUNC             	
   CREATEPATTERNBRUSH         	HB_FUNC             	
c_windowsCLS.c                	                    	
   GETCLASSNAME               	HB_FUNC             	
   GETCLASSNAMEBYREF          	HB_FUNC             	
   GETWINDOWLONG              	HB_FUNC             	
   GETWINDOWSTYLE             	HB_FUNC             	
   SETWINDOWSTYLE             	HB_FUNC             	
   ISWINDOWHASSTYLE           	HB_FUNC             	
   ISWINDOWHASEXSTYLE         	HB_FUNC             	
h_windowsMDI.prg              	                    	
   MdiEvents                  	Function            	
   _DefineChildMDIWindow      	Function            	
   _EndMdiChildWindow         	Function            	
   _ActivateMdiWindow         	Function            	
   _MdiChildClose             	Function            	
   ActivateMdiChildWindow     	Function            	
   _CloseActiveMdi            	Function            	
   _MdiChildCloseAll          	Function            	
   _MdiChildRestoreAll        	Function            	
   GetActiveMdiHandle         	Function            	
   DestroyActiveMdi           	Function            	
   _MdiWindowsTile            	Function            	
   _MdiWindowsCascade         	Function            	
   _MdiWindowsIcons           	Function            	
   _MdiWindowsRestore         	Function            	
   _MdiWindowsActivate        	Function            	
   GetObjectByClientMDI       	Function            	
c_windowsMDI.c                	                    	
   REGISTERMDIWINDOW          	HB_FUNC             	
   INITMDIWINDOW              	HB_FUNC             	
   INITMDICLIENTWINDOW        	HB_FUNC             	
   INITMDICHILDWINDOW         	HB_FUNC             	
   ARRANGEICONICWINDOWS       	HB_FUNC             	
   DEFMDICHILDPROC            	HB_FUNC             	
   DEFFRAMEPROC               	HB_FUNC             	
   GETCLIENTRECT              	HB_FUNC             	
   SIZECLIENTWINDOW           	HB_FUNC             	
h_winprop.prg                 	                    	
   _SetWindowProp             	Procedure           	
   _GetWindowProp             	Function            	
   _RemoveWindowProp          	Function            	
   _EnumWindowProps           	Function            	
   _GetFormHandle             	Static  Function    	
c_winprop.c                   	                    	
   SETPROP                    	HB_FUNC             	
   GETPROP                    	HB_FUNC             	
   REMOVEPROP                 	HB_FUNC             	
   ENUMPROPS                  	HB_FUNC             	
   ENUMPROPSEX                	HB_FUNC             	
c_winxp.c                     	                    	
   INITUXTHEME                	HB_FUNC             	
   ENDUXTHEME                 	HB_FUNC             	
   ISTHEMEACTIVE              	HB_FUNC             	
   ISAPPTHEMED                	HB_FUNC             	
   OPENTHEMEDATA              	HB_FUNC             	
   CLOSETHEMEDATA             	HB_FUNC             	
   DRAWTHEMEBACKGROUND        	HB_FUNC             	
   DRAWTHEMEPARENTBACKGROUND  	HB_FUNC             	
   SETWINDOWTHEME             	HB_FUNC             	
   ENABLETHEMEDIALOGTEXTURE   	HB_FUNC             	
   PTINRECT                   	HB_FUNC             	

